,dataset,ARI,NMI,NCA,Silhouette,Calinski-Harabasz,Generalised Dunn
20,"('uci', 'statlog')",0.40750406787676596,0.55224604100729,0.43686868686868685,0.153262395061941,569.3151243697479,-2.1533242345152
21,"('uci', 'wdbc')",0.6696207560969772,0.5874568346300313,0.7670974049997357,0.6261319657278029,959.3139387173537,-0.5965747184836766
22,"('uci', 'wine')",0.5764074618188105,0.5928343378218369,0.758069248826291,0.25893585938203023,164.71006350667435,-0.8632537563938273
23,"('uci', 'yeast')",0.07837320190405024,0.15339722103522196,0.32725002145139115,-0.022683022356539108,79.22020059066548,-3.0103551050130837
24,"('fcps', 'atom')",0.08066261059761558,0.20073761263455603,0.2849999999999999,0.3878146320825081,210.26514500537522,-1.119831848800961
25,"('fcps', 'chainlink')",0.9100259362323609,0.8420618936012298,0.954,0.1812269254576353,282.1462112995344,-1.8590621623328059
26,"('fcps', 'engytime')",0.871565929398727,0.7902866622863276,0.93359375,0.4219135641642425,3088.5205605856395,-0.9699793339513265
27,"('fcps', 'hepta')",1.0,0.9999999999999999,1.0,0.7019232643413871,519.9375177851589,-0.355038569756824
28,"('fcps', 'lsun')",1.0,1.0,1.0,0.4774563781008524,384.43866488262984,-0.7089984793774091
29,"('fcps', 'target')",0.6384771048130023,0.638686781734498,0.6396694214876033,0.552008661523209,484.4142897151187,-0.6974181067140162
30,"('fcps', 'tetra')",1.0,1.0,1.0,0.505788934711956,418.39125415785816,-0.6626445556498228
31,"('fcps', 'twodiamonds')",1.0,1.0,1.0,0.6305972286378877,2386.4261734528845,-0.541801323405129
32,"('fcps', 'wingnut')",0.8631549038246006,0.7790539749152765,0.9291338582677164,0.46021319999880045,1114.0242167243398,-0.8638935880920876
33,"('graves', 'dense')",1.0,1.0,1.0,0.6569976211242411,433.6452957811259,-0.4669281389065007
34,"('graves', 'fuzzyx')",0.8891868944979623,0.8880224168453377,0.9423331446288854,0.48324036451347385,1417.8913674168493,-0.5650431154223756
35,"('graves', 'line')",1.0,1.0,1.0,0.1731360872551737,28.051297593505005,-1.2310424091912135
36,"('graves', 'parabolic')",0.5441879149862077,0.44081398737882505,0.7384130337366366,0.5305666592640988,1608.0681093265032,-0.7291875255086886
37,"('graves', 'ring')",0.035014942993413775,0.13940683594190822,0.18799999999999994,0.33910515163250377,215.75159290171487,-0.8203407017796228
38,"('graves', 'ring_noisy')",0.03269692783498532,0.13668582413471403,0.1841584158415841,0.3341195134685853,210.6515769065906,-0.8148325887146479
39,"('graves', 'ring_outliers')",0.6259613230124751,0.6532294870156018,0.552,0.5445431793951437,746.3607995528625,-0.7194973515250985
40,"('graves', 'zigzag')",0.28577674437091355,0.49646357057332247,0.6833333333333333,0.4383360296084717,304.3688737402991,-0.9091411508713829
41,"('graves', 'zigzag_noisy')",0.2963223187450798,0.5099857333857148,0.6823899371069182,0.434346064731368,311.961773514671,-0.8828059344041694
42,"('graves', 'zigzag_outliers')",0.3025564248611346,0.517258210335022,0.6833333333333333,0.435009808652778,291.9916553299595,-0.8799724565851217
