,dataset,ARI,NMI,NCA,Silhouette,Calinski-Harabasz,Generalised Dunn
0,"('sipu', 'a1')",0.44357102283866345,0.7872199393365449,0.3712280701754387,0.0135087269257456,1570.1789241686968,-inf
1,"('sipu', 'a2')",0.34775657782159847,0.767597078589636,0.29686274509803917,-0.21604350674821482,1238.7570108336079,-inf
2,"('sipu', 'a3')",0.31538907963814694,0.7612710627410877,0.24843537414965963,-0.2962187358590178,1453.6871533209055,-inf
3,"('sipu', 'aggregation')",0.8042069683967059,0.8831647238945138,0.6637254901960784,0.2824978043908527,506.30676383226216,-inf
4,"('sipu', 'compound')",0.7424809448687679,0.7985523579640998,0.404,0.35944192897066873,407.5295133383615,-inf
5,"('sipu', 'd31')",0.17375156134982647,0.6373627996102638,0.2379999999999999,-0.3812623725062624,218.7621598168504,-inf
6,"('sipu', 'flame')",0.012750430131139363,0.024231427069919723,0.02298850574712641,0.2951614093008735,6.8943871904232115,-0.5798152005184591
7,"('sipu', 'jain')",0.256288512074381,0.24626507875961107,0.268041237113402,0.37823234561357494,109.53733636594131,-0.6018754345988606
8,"('sipu', 'pathbased')",0.0012995892631828196,0.02004655360827583,0.015907327347300715,-0.3484347562140107,0.6160602963847265,-inf
9,"('sipu', 'r15')",0.5424573784026467,0.877814355542176,0.7035714285714285,0.39703828085468734,611.5451965327297,-inf
10,"('sipu', 's1')",0.463522341495289,0.7922092815367335,0.4283736920790746,-0.04928434203486548,1146.7490090103195,-inf
11,"('sipu', 's2')",0.10232833930907545,0.47262037033439025,0.21405160453459907,-0.2691665267420882,269.79626422490645,-0.9158641306459981
12,"('sipu', 's3')",0.08439345302939875,0.350951300957446,0.09366596024939196,-0.38679829440176655,311.0618716337761,-1.0318375937700042
13,"('sipu', 's4')",0.033305447269636475,0.26999379241493326,0.13020331521717635,-0.304243707763398,132.84948771359254,-0.9162894051441293
14,"('sipu', 'spiral')",1.0,1.0,1.0,0.0013443036684934106,5.797845205564439,-5.8820264163333364
15,"('sipu', 'unbalance')",0.999976887161302,0.9993880247919359,0.9985714285714286,0.8576858160246542,220804.03895402903,-0.29212269561039733
16,"('uci', 'ecoli')",0.05166357597292645,0.17856112688537176,0.24185814185814186,-0.05085016374017729,4.643174502288513,-inf
17,"('uci', 'glass')",0.027359557657553824,0.10668828522671937,0.04982549211224345,0.36031542896017066,13.464204810567416,-inf
18,"('uci', 'ionosphere')",0.0044727568446733534,0.008703830261403558,0.007936507936507908,0.40540390405227217,3.9647595149089145,-inf
19,"('uci', 'sonar')",0.0013276136573585637,0.0015024320394006116,0.018110894399554267,0.2643501201212111,24.139414852477515,-1.2944225330047758
20,"('uci', 'statlog')",0.09526660855000839,0.3548325485000782,0.17676767676767677,-0.0015916370809179576,381.9758380135878,-1.192894140553348
21,"('uci', 'wdbc')",0.09734947775644742,0.14399607254941438,0.16509433962264142,0.6639137153620784,488.5851268694777,-0.4806994572059462
22,"('uci', 'wine')",0.005443835443708646,0.06154328206557935,0.0423728813559322,0.48798200365487593,24.420359949982796,-inf
23,"('uci', 'yeast')",0.00872641736997958,0.06906397447234944,0.16708536505615784,0.042349318496887875,28.850269520924194,-0.9327920979013061
24,"('fcps', 'atom')",1.0,1.0,1.0,0.31149300255148044,1.1598336099301678,-20.197949822213985
25,"('fcps', 'chainlink')",1.0,1.0,1.0,0.1666516457318623,250.86493232954078,-1.9903185594461685
26,"('fcps', 'engytime')",0.0015072015751687348,0.034794368916441235,0.0390625,0.35369893749640396,281.64279821901886,-0.6689967033587765
27,"('fcps', 'hepta')",1.0,1.0,1.0,0.7019232643413871,519.9375177851588,-0.355038569756824
28,"('fcps', 'lsun')",1.0,1.0,1.0,0.4774563781008524,384.43866488262984,-0.7089984793774091
29,"('fcps', 'target')",1.0,0.9999999999999999,1.0,0.29520825979082954,27.86874274283361,-11.22877477783851
30,"('fcps', 'tetra')",-2.5063284794105115e-05,0.014466702176500762,0.010000000000000009,-0.2349986257063869,1.5125971839698784,-inf
31,"('fcps', 'twodiamonds')",0.0,0.0024680570151263234,0.0024999999999999467,0.1527969365645138,2.907461694497013,-inf
32,"('fcps', 'wingnut')",1.0,1.0,1.0,0.4482302358265913,1061.0164444544548,-0.8890184139267906
33,"('graves', 'dense')",0.0006031942149653491,0.027265941786516902,0.030000000000000027,0.42950213262831105,15.626313875195658,-0.4600720359239263
34,"('graves', 'fuzzyx')",0.028236385300686177,0.19149793304463944,0.12551336115700085,-0.07621115960617841,80.19800718979205,-0.7355304556628763
35,"('graves', 'line')",1.0,1.0,1.0,0.1731360872551737,28.051297593505005,-1.2310424091912135
36,"('graves', 'parabolic')",0.0005659284109021416,0.028103574213599606,0.0451475577747904,-0.1566761527725966,8.815922665428964,-1.8754755255040538
37,"('graves', 'ring')",1.0,1.0,1.0,0.26779105253868213,0.0015831456571041202,-660.85574628779
38,"('graves', 'ring_noisy')",1.0,1.0,1.0,0.266222265155309,0.019332961126080246,-189.53876762764503
39,"('graves', 'ring_outliers')",1.0,1.0,1.0,0.23932536889851044,35.70310440256474,-264.72694999302263
40,"('graves', 'zigzag')",1.0,1.0,1.0,0.12409751714410708,30.652586627228136,-1.5733639036597682
41,"('graves', 'zigzag_noisy')",1.0,1.0,1.0,0.11147229935437344,30.858354705321815,-1.595795133520685
42,"('graves', 'zigzag_outliers')",1.0,1.0,1.0,0.1240976041274914,30.652559038117722,-1.5733644351275418
